시군구,,,,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
강원도,강릉시,홍제동,,158,158,0,홍제푸르지오,105.715,201905,18,25400,7,2005,홍제로71번길 1,,-,-
강원도,강릉시,홍제동,,158,158,0,홍제푸르지오,84.9,201905,23,22000,7,2005,홍제로71번길 1,,-,-
강원도,강릉시,홍제동,,158,158,0,홍제푸르지오,105.715,201905,29,25300,8,2005,홍제로71번길 1,,-,-
강원도,강릉시,홍제동,,1055,1055,0,홍제한신휴플러스,84.59,201905,1,29000,10,2015,토성로 56,,-,-
강원도,강릉시,홍제동,,1055,1055,0,홍제한신휴플러스,84.97,201905,13,29300,19,2015,토성로 56,,-,-
강원도,강릉시,홍제동,,1055,1055,0,홍제한신휴플러스,84.59,201905,23,27900,16,2015,토성로 56,,-,-
강원도,강릉시,회산동,,608,608,0,강릉서희스타힐스리버파크,59.928,201905,15,18000,15,2017,회산로 344,,-,-
강원도,강릉시,회산동,,608,608,0,강릉서희스타힐스리버파크,74.6787,201905,15,22000,14,2017,회산로 344,,-,-
강원도,강릉시,회산동,,608,608,0,강릉서희스타힐스리버파크,59.928,201905,28,17900,13,2017,회산로 344,,-,-
강원도,강릉시,회산동,,608,608,0,강릉서희스타힐스리버파크,59.928,201905,30,18500,7,2017,회산로 344,,-,-
강원도,강릉시,회산동,,608,608,0,강릉서희스타힐스리버파크,84.8956,201905,31,21900,11,2017,회산로 344,,-,-
강원도,강릉시,회산동,,610,610,0,강릉회산한신더휴,84.9955,201905,13,26700,20,2019,회산로 313,,-,-
강원도,강릉시,회산동,,130,130,0,힐스테이트강릉,59.9893,201905,14,18400,5,2018,회산로383번길 37,,-,-
강원도,고성군,간성읍,신안리,111,111,0,고성삼익레스타운,59.68,201905,11,11500,3,1998,남천마루2길 6,,-,-
강원도,고성군,간성읍,신안리,111,111,0,고성삼익레스타운,84.92,201905,20,14800,13,1998,남천마루2길 6,,-,-
강원도,고성군,간성읍,신안리,111,111,0,고성삼익레스타운,59.68,201905,29,11300,10,1998,남천마루2길 6,,-,-
강원도,고성군,거진읍,거진리,428-5,428,5,동진,56.13,201905,1,6100,3,1989,거탄진로 21,,-,-
강원도,고성군,거진읍,송포리,165,165,0,거진오션상떼빌,70.64,201905,7,22500,6,2006,해오름해변길 70,,-,-
강원도,고성군,거진읍,송포리,165,165,0,거진오션상떼빌,70.64,201905,20,13000,3,2006,해오름해변길 70,,-,-
강원도,고성군,거진읍,송포리,165,165,0,거진오션상떼빌,70.64,201905,28,22200,7,2006,해오름해변길 70,,-,-
강원도,고성군,토성면,청간리,217,217,0,유진클래시움,59.52,201905,1,14000,9,2006,아야진해변길 1,,-,-
강원도,동해시,구미동,,521,521,0,현진,59.8,201905,30,6500,10,1995,구미4길 1,,-,-
